sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
9108,NO2,2019-07-17T08:41:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/17/S5P_RPRO_L2__NO2____20190717T084150_20190717T102320_09108_03_020400_20221105T215117/S5P_RPRO_L2__NO2____20190717T084150_20190717T102320_09108_03_020400_20221105T215117.nc,1.0
9108,SO2,2019-07-17T08:41:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/17/S5P_RPRO_L2__SO2____20190717T084150_20190717T102320_09108_03_020401_20230121T081651/S5P_RPRO_L2__SO2____20190717T084150_20190717T102320_09108_03_020401_20230121T081651.nc,1.0
9122,HCHO,2019-07-18T08:22:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/18/S5P_RPRO_L2__HCHO___20190718T082246_20190718T100415_09122_03_020401_20230121T092510/S5P_RPRO_L2__HCHO___20190718T082246_20190718T100415_09122_03_020401_20230121T092510.nc,1.0
9122,NO2,2019-07-18T08:22:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/18/S5P_RPRO_L2__NO2____20190718T082246_20190718T100415_09122_03_020400_20221105T215143/S5P_RPRO_L2__NO2____20190718T082246_20190718T100415_09122_03_020400_20221105T215143.nc,1.0
9122,SO2,2019-07-18T08:22:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/18/S5P_RPRO_L2__SO2____20190718T082246_20190718T100415_09122_03_020401_20230121T094654/S5P_RPRO_L2__SO2____20190718T082246_20190718T100415_09122_03_020401_20230121T094654.nc,1.0
9136,HCHO,2019-07-19T08:03:41Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/19/S5P_RPRO_L2__HCHO___20190719T080341_20190719T094511_09136_03_020401_20230121T105918/S5P_RPRO_L2__HCHO___20190719T080341_20190719T094511_09136_03_020401_20230121T105918.nc,1.0
9136,NO2,2019-07-19T08:03:41Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/19/S5P_RPRO_L2__NO2____20190719T080341_20190719T094511_09136_03_020400_20221105T215210/S5P_RPRO_L2__NO2____20190719T080341_20190719T094511_09136_03_020400_20221105T215210.nc,1.0
9136,SO2,2019-07-19T08:03:41Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/19/S5P_RPRO_L2__SO2____20190719T080341_20190719T094511_09136_03_020401_20230121T111937/S5P_RPRO_L2__SO2____20190719T080341_20190719T094511_09136_03_020401_20230121T111937.nc,1.0
9193,HCHO,2019-07-23T08:28:52Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/23/S5P_RPRO_L2__HCHO___20190723T082852_20190723T101022_09193_03_020401_20230121T171501/S5P_RPRO_L2__HCHO___20190723T082852_20190723T101022_09193_03_020401_20230121T171501.nc,1.0
9193,NO2,2019-07-23T08:28:52Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/23/S5P_RPRO_L2__NO2____20190723T082852_20190723T101022_09193_03_020400_20221105T220224/S5P_RPRO_L2__NO2____20190723T082852_20190723T101022_09193_03_020400_20221105T220224.nc,1.0
9193,SO2,2019-07-23T08:28:52Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/23/S5P_RPRO_L2__SO2____20190723T082852_20190723T101022_09193_03_020401_20230121T173445/S5P_RPRO_L2__SO2____20190723T082852_20190723T101022_09193_03_020401_20230121T173445.nc,1.0
9207,HCHO,2019-07-24T08:09:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/24/S5P_RPRO_L2__HCHO___20190724T080947_20190724T095117_09207_03_020401_20230121T183901/S5P_RPRO_L2__HCHO___20190724T080947_20190724T095117_09207_03_020401_20230121T183901.nc,1.0
9207,NO2,2019-07-24T08:09:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/24/S5P_RPRO_L2__NO2____20190724T080947_20190724T095117_09207_03_020400_20221105T222020/S5P_RPRO_L2__NO2____20190724T080947_20190724T095117_09207_03_020400_20221105T222020.nc,1.0
9207,SO2,2019-07-24T08:09:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/24/S5P_RPRO_L2__SO2____20190724T080947_20190724T095117_09207_03_020401_20230121T191011/S5P_RPRO_L2__SO2____20190724T080947_20190724T095117_09207_03_020401_20230121T191011.nc,1.0
9264,HCHO,2019-07-28T08:34:56Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/28/S5P_RPRO_L2__HCHO___20190728T083456_20190728T101626_09264_03_020401_20230122T002812/S5P_RPRO_L2__HCHO___20190728T083456_20190728T101626_09264_03_020401_20230122T002812.nc,1.0
9264,NO2,2019-07-28T08:34:56Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/28/S5P_RPRO_L2__NO2____20190728T083456_20190728T101626_09264_03_020400_20221105T224743/S5P_RPRO_L2__NO2____20190728T083456_20190728T101626_09264_03_020400_20221105T224743.nc,1.0
9264,SO2,2019-07-28T08:34:56Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/28/S5P_RPRO_L2__SO2____20190728T083456_20190728T101626_09264_03_020401_20230122T014127/S5P_RPRO_L2__SO2____20190728T083456_20190728T101626_09264_03_020401_20230122T014127.nc,1.0
9278,HCHO,2019-07-29T08:15:51Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/29/S5P_RPRO_L2__HCHO___20190729T081551_20190729T095720_09278_03_020401_20230122T020101/S5P_RPRO_L2__HCHO___20190729T081551_20190729T095720_09278_03_020401_20230122T020101.nc,1.0
9278,NO2,2019-07-29T08:15:51Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/29/S5P_RPRO_L2__NO2____20190729T081551_20190729T095720_09278_03_020400_20221105T225637/S5P_RPRO_L2__NO2____20190729T081551_20190729T095720_09278_03_020400_20221105T225637.nc,1.0
9278,SO2,2019-07-29T08:15:51Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/29/S5P_RPRO_L2__SO2____20190729T081551_20190729T095720_09278_03_020401_20230122T031508/S5P_RPRO_L2__SO2____20190729T081551_20190729T095720_09278_03_020401_20230122T031508.nc,1.0
9292,HCHO,2019-07-30T07:56:45Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/07/30/S5P_RPRO_L2__HCHO___20190730T075645_20190730T093815_09292_03_020401_20230122T032414/S5P_RPRO_L2__HCHO___20190730T075645_20190730T093815_09292_03_020401_20230122T032414.nc,1.0
9292,NO2,2019-07-30T07:56:45Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/07/30/S5P_RPRO_L2__NO2____20190730T075645_20190730T093815_09292_03_020400_20221105T225714/S5P_RPRO_L2__NO2____20190730T075645_20190730T093815_09292_03_020400_20221105T225714.nc,1.0
9292,SO2,2019-07-30T07:56:45Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/07/30/S5P_RPRO_L2__SO2____20190730T075645_20190730T093815_09292_03_020401_20230122T044358/S5P_RPRO_L2__SO2____20190730T075645_20190730T093815_09292_03_020401_20230122T044358.nc,1.0
9349,HCHO,2019-08-03T08:21:52Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/03/S5P_RPRO_L2__HCHO___20190803T082152_20190803T100322_09349_03_020401_20230122T092411/S5P_RPRO_L2__HCHO___20190803T082152_20190803T100322_09349_03_020401_20230122T092411.nc,1.0
9349,NO2,2019-08-03T08:21:52Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/03/S5P_RPRO_L2__NO2____20190803T082152_20190803T100322_09349_03_020400_20221105T235047/S5P_RPRO_L2__NO2____20190803T082152_20190803T100322_09349_03_020400_20221105T235047.nc,1.0
9349,SO2,2019-08-03T08:21:52Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/03/S5P_RPRO_L2__SO2____20190803T082152_20190803T100322_09349_03_020401_20230122T111028/S5P_RPRO_L2__SO2____20190803T082152_20190803T100322_09349_03_020401_20230122T111028.nc,1.0
9363,HCHO,2019-08-04T08:02:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/04/S5P_RPRO_L2__HCHO___20190804T080247_20190804T094416_09363_03_020401_20230122T105828/S5P_RPRO_L2__HCHO___20190804T080247_20190804T094416_09363_03_020401_20230122T105828.nc,1.0
9363,NO2,2019-08-04T08:02:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/04/S5P_RPRO_L2__NO2____20190804T080247_20190804T094416_09363_03_020400_20221105T235112/S5P_RPRO_L2__NO2____20190804T080247_20190804T094416_09363_03_020400_20221105T235112.nc,1.0
9363,SO2,2019-08-04T08:02:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/04/S5P_RPRO_L2__SO2____20190804T080247_20190804T094416_09363_03_020401_20230122T124847/S5P_RPRO_L2__SO2____20190804T080247_20190804T094416_09363_03_020401_20230122T124847.nc,1.0
9420,HCHO,2019-08-08T08:27:52Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/08/S5P_RPRO_L2__HCHO___20190808T082752_20190808T100922_09420_03_020401_20230122T165724/S5P_RPRO_L2__HCHO___20190808T082752_20190808T100922_09420_03_020401_20230122T165724.nc,1.0
9420,NO2,2019-08-08T08:27:52Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/08/S5P_RPRO_L2__NO2____20190808T082752_20190808T100922_09420_03_020400_20221105T235310/S5P_RPRO_L2__NO2____20190808T082752_20190808T100922_09420_03_020400_20221105T235310.nc,1.0
9420,SO2,2019-08-08T08:27:52Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/08/S5P_RPRO_L2__SO2____20190808T082752_20190808T100922_09420_03_020401_20230122T192744/S5P_RPRO_L2__SO2____20190808T082752_20190808T100922_09420_03_020401_20230122T192744.nc,1.0
9434,HCHO,2019-08-09T08:08:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/09/S5P_RPRO_L2__HCHO___20190809T080846_20190809T095016_09434_03_020401_20230122T183535/S5P_RPRO_L2__HCHO___20190809T080846_20190809T095016_09434_03_020401_20230122T183535.nc,1.0
9434,NO2,2019-08-09T08:08:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/09/S5P_RPRO_L2__NO2____20190809T080846_20190809T095016_09434_03_020400_20221106T001110/S5P_RPRO_L2__NO2____20190809T080846_20190809T095016_09434_03_020400_20221106T001110.nc,1.0
9434,SO2,2019-08-09T08:08:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/09/S5P_RPRO_L2__SO2____20190809T080846_20190809T095016_09434_03_020401_20230122T211711/S5P_RPRO_L2__SO2____20190809T080846_20190809T095016_09434_03_020401_20230122T211711.nc,1.0
9491,HCHO,2019-08-13T08:33:50Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/13/S5P_RPRO_L2__HCHO___20190813T083350_20190813T101520_09491_03_020401_20230123T020353/S5P_RPRO_L2__HCHO___20190813T083350_20190813T101520_09491_03_020401_20230123T020353.nc,1.0
9491,NO2,2019-08-13T08:33:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/13/S5P_RPRO_L2__NO2____20190813T083350_20190813T101520_09491_03_020400_20221106T005645/S5P_RPRO_L2__NO2____20190813T083350_20190813T101520_09491_03_020400_20221106T005645.nc,1.0
9491,SO2,2019-08-13T08:33:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/13/S5P_RPRO_L2__SO2____20190813T083350_20190813T101520_09491_03_020401_20230123T051215/S5P_RPRO_L2__SO2____20190813T083350_20190813T101520_09491_03_020401_20230123T051215.nc,1.0
9505,HCHO,2019-08-14T08:14:44Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/14/S5P_RPRO_L2__HCHO___20190814T081444_20190814T095613_09505_03_020401_20230123T042933/S5P_RPRO_L2__HCHO___20190814T081444_20190814T095613_09505_03_020401_20230123T042933.nc,1.0
9505,NO2,2019-08-14T08:14:44Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/14/S5P_RPRO_L2__NO2____20190814T081444_20190814T095613_09505_03_020400_20221106T010513/S5P_RPRO_L2__NO2____20190814T081444_20190814T095613_09505_03_020400_20221106T010513.nc,1.0
9505,SO2,2019-08-14T08:14:44Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/14/S5P_RPRO_L2__SO2____20190814T081444_20190814T095613_09505_03_020401_20230123T070400/S5P_RPRO_L2__SO2____20190814T081444_20190814T095613_09505_03_020401_20230123T070400.nc,1.0
9519,HCHO,2019-08-15T07:55:37Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/15/S5P_RPRO_L2__HCHO___20190815T075537_20190815T093707_09519_03_020401_20230123T061409/S5P_RPRO_L2__HCHO___20190815T075537_20190815T093707_09519_03_020401_20230123T061409.nc,1.0
9519,NO2,2019-08-15T07:55:37Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/15/S5P_RPRO_L2__NO2____20190815T075537_20190815T093707_09519_03_020400_20221106T010539/S5P_RPRO_L2__NO2____20190815T075537_20190815T093707_09519_03_020400_20221106T010539.nc,1.0
9519,SO2,2019-08-15T07:55:37Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/15/S5P_RPRO_L2__SO2____20190815T075537_20190815T093707_09519_03_020401_20230123T090511/S5P_RPRO_L2__SO2____20190815T075537_20190815T093707_09519_03_020401_20230123T090511.nc,1.0
9562,HCHO,2019-08-18T08:39:47Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/18/S5P_RPRO_L2__HCHO___20190818T083947_20190818T102116_09562_03_020401_20230123T121726/S5P_RPRO_L2__HCHO___20190818T083947_20190818T102116_09562_03_020401_20230123T121726.nc,1.0
9562,NO2,2019-08-18T08:39:47Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/18/S5P_RPRO_L2__NO2____20190818T083947_20190818T102116_09562_03_020400_20221106T011549/S5P_RPRO_L2__NO2____20190818T083947_20190818T102116_09562_03_020400_20221106T011549.nc,1.0
9562,SO2,2019-08-18T08:39:47Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/18/S5P_RPRO_L2__SO2____20190818T083947_20190818T102116_09562_03_020401_20230123T150235/S5P_RPRO_L2__SO2____20190818T083947_20190818T102116_09562_03_020401_20230123T150235.nc,1.0
9576,HCHO,2019-08-19T08:20:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/19/S5P_RPRO_L2__HCHO___20190819T082040_20190819T100209_09576_03_020401_20230123T135509/S5P_RPRO_L2__HCHO___20190819T082040_20190819T100209_09576_03_020401_20230123T135509.nc,1.0
9576,NO2,2019-08-19T08:20:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/19/S5P_RPRO_L2__NO2____20190819T082040_20190819T100209_09576_03_020400_20221106T013342/S5P_RPRO_L2__NO2____20190819T082040_20190819T100209_09576_03_020400_20221106T013342.nc,1.0
9576,SO2,2019-08-19T08:20:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/19/S5P_RPRO_L2__SO2____20190819T082040_20190819T100209_09576_03_020401_20230123T165422/S5P_RPRO_L2__SO2____20190819T082040_20190819T100209_09576_03_020401_20230123T165422.nc,1.0
9590,HCHO,2019-08-20T08:01:33Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/20/S5P_RPRO_L2__HCHO___20190820T080133_20190820T094303_09590_03_020401_20230123T161726/S5P_RPRO_L2__HCHO___20190820T080133_20190820T094303_09590_03_020401_20230123T161726.nc,1.0
9590,NO2,2019-08-20T08:01:33Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/20/S5P_RPRO_L2__NO2____20190820T080133_20190820T094303_09590_03_020400_20221106T013409/S5P_RPRO_L2__NO2____20190820T080133_20190820T094303_09590_03_020400_20221106T013409.nc,1.0
9590,SO2,2019-08-20T08:01:33Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/20/S5P_RPRO_L2__SO2____20190820T080133_20190820T094303_09590_03_020401_20230123T185035/S5P_RPRO_L2__SO2____20190820T080133_20190820T094303_09590_03_020401_20230123T185035.nc,1.0
9647,HCHO,2019-08-24T08:26:35Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/24/S5P_RPRO_L2__HCHO___20190824T082635_20190824T100804_09647_03_020401_20230123T234724/S5P_RPRO_L2__HCHO___20190824T082635_20190824T100804_09647_03_020401_20230123T234724.nc,1.0
9647,NO2,2019-08-24T08:26:35Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/24/S5P_RPRO_L2__NO2____20190824T082635_20190824T100804_09647_03_020400_20221106T090330/S5P_RPRO_L2__NO2____20190824T082635_20190824T100804_09647_03_020400_20221106T090330.nc,1.0
9647,SO2,2019-08-24T08:26:35Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/24/S5P_RPRO_L2__SO2____20190824T082635_20190824T100804_09647_03_020401_20230124T021537/S5P_RPRO_L2__SO2____20190824T082635_20190824T100804_09647_03_020401_20230124T021537.nc,1.0
9718,HCHO,2019-08-29T08:32:28Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/29/S5P_RPRO_L2__HCHO___20190829T083228_20190829T101357_09718_03_020401_20230124T085451/S5P_RPRO_L2__HCHO___20190829T083228_20190829T101357_09718_03_020401_20230124T085451.nc,1.0
9718,NO2,2019-08-29T08:32:28Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/29/S5P_RPRO_L2__NO2____20190829T083228_20190829T101357_09718_03_020400_20221106T100005/S5P_RPRO_L2__NO2____20190829T083228_20190829T101357_09718_03_020400_20221106T100005.nc,1.0
9718,SO2,2019-08-29T08:32:28Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/29/S5P_RPRO_L2__SO2____20190829T083228_20190829T101357_09718_03_020401_20230124T113218/S5P_RPRO_L2__SO2____20190829T083228_20190829T101357_09718_03_020401_20230124T113218.nc,1.0
9746,HCHO,2019-08-31T07:54:13Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/31/S5P_RPRO_L2__HCHO___20190831T075413_20190831T093542_09746_03_020401_20230124T122705/S5P_RPRO_L2__HCHO___20190831T075413_20190831T093542_09746_03_020401_20230124T122705.nc,1.0
9746,NO2,2019-08-31T07:54:13Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/31/S5P_RPRO_L2__NO2____20190831T075413_20190831T093542_09746_03_020400_20221106T102412/S5P_RPRO_L2__NO2____20190831T075413_20190831T093542_09746_03_020400_20221106T102412.nc,1.0
9746,SO2,2019-08-31T07:54:13Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/31/S5P_RPRO_L2__SO2____20190831T075413_20190831T093542_09746_03_020401_20230124T152043/S5P_RPRO_L2__SO2____20190831T075413_20190831T093542_09746_03_020401_20230124T152043.nc,1.0
9817,HCHO,2019-09-05T08:00:04Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/05/S5P_RPRO_L2__HCHO___20190905T080004_20190905T094134_09817_03_020401_20230124T214724/S5P_RPRO_L2__HCHO___20190905T080004_20190905T094134_09817_03_020401_20230124T214724.nc,1.0
9817,NO2,2019-09-05T08:00:04Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/05/S5P_RPRO_L2__NO2____20190905T080004_20190905T094134_09817_03_020400_20221106T111806/S5P_RPRO_L2__NO2____20190905T080004_20190905T094134_09817_03_020400_20221106T111806.nc,1.0
9817,SO2,2019-09-05T08:00:04Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/05/S5P_RPRO_L2__SO2____20190905T080004_20190905T094134_09817_03_020401_20230125T002811/S5P_RPRO_L2__SO2____20190905T080004_20190905T094134_09817_03_020401_20230125T002811.nc,1.0
9888,HCHO,2019-09-10T08:05:55Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/10/S5P_RPRO_L2__HCHO___20190910T080555_20190910T094724_09888_03_020401_20230125T065806/S5P_RPRO_L2__HCHO___20190910T080555_20190910T094724_09888_03_020401_20230125T065806.nc,1.0
9888,NO2,2019-09-10T08:05:55Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/10/S5P_RPRO_L2__NO2____20190910T080555_20190910T094724_09888_03_020400_20221106T121918/S5P_RPRO_L2__NO2____20190910T080555_20190910T094724_09888_03_020400_20221106T121918.nc,1.0
9888,SO2,2019-09-10T08:05:55Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/10/S5P_RPRO_L2__SO2____20190910T080555_20190910T094724_09888_03_020401_20230125T095232/S5P_RPRO_L2__SO2____20190910T080555_20190910T094724_09888_03_020401_20230125T095232.nc,1.0
9945,HCHO,2019-09-14T08:30:52Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/14/S5P_RPRO_L2__HCHO___20190914T083052_20190914T101222_09945_03_020401_20230125T142626/S5P_RPRO_L2__HCHO___20190914T083052_20190914T101222_09945_03_020401_20230125T142626.nc,1.0
9945,NO2,2019-09-14T08:30:52Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/14/S5P_RPRO_L2__NO2____20190914T083052_20190914T101222_09945_03_020400_20221106T124705/S5P_RPRO_L2__NO2____20190914T083052_20190914T101222_09945_03_020400_20221106T124705.nc,1.0
9945,SO2,2019-09-14T08:30:52Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/14/S5P_RPRO_L2__SO2____20190914T083052_20190914T101222_09945_03_020401_20230125T180154/S5P_RPRO_L2__SO2____20190914T083052_20190914T101222_09945_03_020401_20230125T180154.nc,1.0
9959,HCHO,2019-09-15T08:11:44Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/15/S5P_RPRO_L2__HCHO___20190915T081144_20190915T095314_09959_03_020401_20230125T181247/S5P_RPRO_L2__HCHO___20190915T081144_20190915T095314_09959_03_020401_20230125T181247.nc,1.0
9959,NO2,2019-09-15T08:11:44Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/15/S5P_RPRO_L2__NO2____20190915T081144_20190915T095314_09959_03_020400_20221106T124806/S5P_RPRO_L2__NO2____20190915T081144_20190915T095314_09959_03_020400_20221106T124806.nc,1.0
9959,SO2,2019-09-15T08:11:44Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/15/S5P_RPRO_L2__SO2____20190915T081144_20190915T095314_09959_03_020401_20230125T200419/S5P_RPRO_L2__SO2____20190915T081144_20190915T095314_09959_03_020401_20230125T200419.nc,1.0
10016,HCHO,2019-09-19T08:36:41Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/19/S5P_RPRO_L2__HCHO___20190919T083641_20190919T101810_10016_03_020401_20230126T014726/S5P_RPRO_L2__HCHO___20190919T083641_20190919T101810_10016_03_020401_20230126T014726.nc,1.0
10016,NO2,2019-09-19T08:36:41Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/19/S5P_RPRO_L2__NO2____20190919T083641_20190919T101810_10016_03_020400_20221106T132633/S5P_RPRO_L2__NO2____20190919T083641_20190919T101810_10016_03_020400_20221106T132633.nc,1.0
10016,SO2,2019-09-19T08:36:41Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/19/S5P_RPRO_L2__SO2____20190919T083641_20190919T101810_10016_03_020401_20230126T040203/S5P_RPRO_L2__SO2____20190919T083641_20190919T101810_10016_03_020401_20230126T040203.nc,1.0
10030,HCHO,2019-09-20T08:17:33Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/20/S5P_RPRO_L2__HCHO___20190920T081733_20190920T095902_10030_03_020401_20230126T033251/S5P_RPRO_L2__HCHO___20190920T081733_20190920T095902_10030_03_020401_20230126T033251.nc,1.0
10030,NO2,2019-09-20T08:17:33Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/20/S5P_RPRO_L2__NO2____20190920T081733_20190920T095902_10030_03_020400_20221106T134440/S5P_RPRO_L2__NO2____20190920T081733_20190920T095902_10030_03_020400_20221106T134440.nc,1.0
10030,SO2,2019-09-20T08:17:33Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/20/S5P_RPRO_L2__SO2____20190920T081733_20190920T095902_10030_03_020401_20230126T060114/S5P_RPRO_L2__SO2____20190920T081733_20190920T095902_10030_03_020401_20230126T060114.nc,1.0
10044,HCHO,2019-09-21T07:58:24Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/21/S5P_RPRO_L2__HCHO___20190921T075824_20190921T093954_10044_03_020401_20230126T054724/S5P_RPRO_L2__HCHO___20190921T075824_20190921T093954_10044_03_020401_20230126T054724.nc,1.0
10044,NO2,2019-09-21T07:58:24Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/21/S5P_RPRO_L2__NO2____20190921T075824_20190921T093954_10044_03_020400_20221106T135401/S5P_RPRO_L2__NO2____20190921T075824_20190921T093954_10044_03_020400_20221106T135401.nc,1.0
10044,SO2,2019-09-21T07:58:24Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/21/S5P_RPRO_L2__SO2____20190921T075824_20190921T093954_10044_03_020401_20230126T075641/S5P_RPRO_L2__SO2____20190921T075824_20190921T093954_10044_03_020401_20230126T075641.nc,1.0
10101,HCHO,2019-09-25T08:23:20Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/25/S5P_RPRO_L2__HCHO___20190925T082320_20190925T100450_10101_03_020401_20230126T124754/S5P_RPRO_L2__HCHO___20190925T082320_20190925T100450_10101_03_020401_20230126T124754.nc,1.0
10101,NO2,2019-09-25T08:23:20Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/25/S5P_RPRO_L2__NO2____20190925T082320_20190925T100450_10101_03_020400_20221106T140523/S5P_RPRO_L2__NO2____20190925T082320_20190925T100450_10101_03_020400_20221106T140523.nc,1.0
10101,SO2,2019-09-25T08:23:20Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/25/S5P_RPRO_L2__SO2____20190925T082320_20190925T100450_10101_03_020401_20230126T153335/S5P_RPRO_L2__SO2____20190925T082320_20190925T100450_10101_03_020401_20230126T153335.nc,1.0
10172,HCHO,2019-09-30T08:29:08Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/30/S5P_RPRO_L2__HCHO___20190930T082908_20190930T101037_10172_03_020401_20230126T215435/S5P_RPRO_L2__HCHO___20190930T082908_20190930T101037_10172_03_020401_20230126T215435.nc,1.0
10172,NO2,2019-09-30T08:29:08Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/30/S5P_RPRO_L2__NO2____20190930T082908_20190930T101037_10172_03_020400_20221106T151125/S5P_RPRO_L2__NO2____20190930T082908_20190930T101037_10172_03_020400_20221106T151125.nc,1.0
10172,SO2,2019-09-30T08:29:08Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/30/S5P_RPRO_L2__SO2____20190930T082908_20190930T101037_10172_03_020401_20230127T010629/S5P_RPRO_L2__SO2____20190930T082908_20190930T101037_10172_03_020401_20230127T010629.nc,1.0
10186,HCHO,2019-10-01T08:09:59Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/10/01/S5P_RPRO_L2__HCHO___20191001T080959_20191001T095129_10186_03_020401_20230127T001724/S5P_RPRO_L2__HCHO___20191001T080959_20191001T095129_10186_03_020401_20230127T001724.nc,1.0
10186,NO2,2019-10-01T08:09:59Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/10/01/S5P_RPRO_L2__NO2____20191001T080959_20191001T095129_10186_03_020400_20221106T151152/S5P_RPRO_L2__NO2____20191001T080959_20191001T095129_10186_03_020400_20221106T151152.nc,1.0
10186,SO2,2019-10-01T08:09:59Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/10/01/S5P_RPRO_L2__SO2____20191001T080959_20191001T095129_10186_03_020401_20230127T030035/S5P_RPRO_L2__SO2____20191001T080959_20191001T095129_10186_03_020401_20230127T030035.nc,1.0
