sat:absolute_orbit,s5p:type,datetime,s3_url,coverage
9705,SO2,2019-08-28T10:33:05Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/28/S5P_RPRO_L2__SO2____20190828T103305_20190828T121434_09705_03_020401_20230124T094850/S5P_RPRO_L2__SO2____20190828T103305_20190828T121434_09705_03_020401_20230124T094850.nc,1.0
9719,HCHO,2019-08-29T10:13:57Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/29/S5P_RPRO_L2__HCHO___20190829T101357_20190829T115527_09719_03_020401_20230124T085452/S5P_RPRO_L2__HCHO___20190829T101357_20190829T115527_09719_03_020401_20230124T085452.nc,1.0
9719,NO2,2019-08-29T10:13:57Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/29/S5P_RPRO_L2__NO2____20190829T101357_20190829T115527_09719_03_020400_20221106T100007/S5P_RPRO_L2__NO2____20190829T101357_20190829T115527_09719_03_020400_20221106T100007.nc,1.0
9719,SO2,2019-08-29T10:13:57Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/29/S5P_RPRO_L2__SO2____20190829T101357_20190829T115527_09719_03_020401_20230124T113219/S5P_RPRO_L2__SO2____20190829T101357_20190829T115527_09719_03_020401_20230124T113219.nc,1.0
9734,HCHO,2019-08-30T11:36:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/30/S5P_RPRO_L2__HCHO___20190830T113619_20190830T131749_09734_03_020401_20230124T104902/S5P_RPRO_L2__HCHO___20190830T113619_20190830T131749_09734_03_020401_20230124T104902.nc,1.0
9734,NO2,2019-08-30T11:36:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/30/S5P_RPRO_L2__NO2____20190830T113619_20190830T131749_09734_03_020400_20221106T101659/S5P_RPRO_L2__NO2____20190830T113619_20190830T131749_09734_03_020400_20221106T101659.nc,1.0
9734,SO2,2019-08-30T11:36:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/30/S5P_RPRO_L2__SO2____20190830T113619_20190830T131749_09734_03_020401_20230124T132844/S5P_RPRO_L2__SO2____20190830T113619_20190830T131749_09734_03_020401_20230124T132844.nc,1.0
9748,HCHO,2019-08-31T11:17:12Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/08/31/S5P_RPRO_L2__HCHO___20190831T111712_20190831T125841_09748_03_020401_20230124T122706/S5P_RPRO_L2__HCHO___20190831T111712_20190831T125841_09748_03_020401_20230124T122706.nc,1.0
9748,NO2,2019-08-31T11:17:12Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/08/31/S5P_RPRO_L2__NO2____20190831T111712_20190831T125841_09748_03_020400_20221106T102417/S5P_RPRO_L2__NO2____20190831T111712_20190831T125841_09748_03_020400_20221106T102417.nc,1.0
9748,SO2,2019-08-31T11:17:12Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/08/31/S5P_RPRO_L2__SO2____20190831T111712_20190831T125841_09748_03_020401_20230124T152044/S5P_RPRO_L2__SO2____20190831T111712_20190831T125841_09748_03_020401_20230124T152044.nc,1.0
9762,HCHO,2019-09-01T10:58:04Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/01/S5P_RPRO_L2__HCHO___20190901T105804_20190901T123934_09762_03_020401_20230124T144755/S5P_RPRO_L2__HCHO___20190901T105804_20190901T123934_09762_03_020401_20230124T144755.nc,1.0
9762,NO2,2019-09-01T10:58:04Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/01/S5P_RPRO_L2__NO2____20190901T105804_20190901T123934_09762_03_020400_20221106T103740/S5P_RPRO_L2__NO2____20190901T105804_20190901T123934_09762_03_020400_20221106T103740.nc,1.0
9762,SO2,2019-09-01T10:58:04Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/01/S5P_RPRO_L2__SO2____20190901T105804_20190901T123934_09762_03_020401_20230124T171509/S5P_RPRO_L2__SO2____20190901T105804_20190901T123934_09762_03_020401_20230124T171509.nc,1.0
9776,HCHO,2019-09-02T10:38:57Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/02/S5P_RPRO_L2__HCHO___20190902T103857_20190902T122026_09776_03_020401_20230124T162317/S5P_RPRO_L2__HCHO___20190902T103857_20190902T122026_09776_03_020401_20230124T162317.nc,1.0
9776,NO2,2019-09-02T10:38:57Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/02/S5P_RPRO_L2__NO2____20190902T103857_20190902T122026_09776_03_020400_20221106T104730/S5P_RPRO_L2__NO2____20190902T103857_20190902T122026_09776_03_020400_20221106T104730.nc,1.0
9776,SO2,2019-09-02T10:38:57Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/02/S5P_RPRO_L2__SO2____20190902T103857_20190902T122026_09776_03_020401_20230124T190003/S5P_RPRO_L2__SO2____20190902T103857_20190902T122026_09776_03_020401_20230124T190003.nc,1.0
9790,HCHO,2019-09-03T10:19:49Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/03/S5P_RPRO_L2__HCHO___20190903T101949_20190903T120119_09790_03_020401_20230124T181801/S5P_RPRO_L2__HCHO___20190903T101949_20190903T120119_09790_03_020401_20230124T181801.nc,1.0
9790,NO2,2019-09-03T10:19:49Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/03/S5P_RPRO_L2__NO2____20190903T101949_20190903T120119_09790_03_020400_20221106T105536/S5P_RPRO_L2__NO2____20190903T101949_20190903T120119_09790_03_020400_20221106T105536.nc,1.0
9790,SO2,2019-09-03T10:19:49Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/03/S5P_RPRO_L2__SO2____20190903T101949_20190903T120119_09790_03_020401_20230124T205254/S5P_RPRO_L2__SO2____20190903T101949_20190903T120119_09790_03_020401_20230124T205254.nc,1.0
9805,HCHO,2019-09-04T11:42:11Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/04/S5P_RPRO_L2__HCHO___20190904T114211_20190904T132340_09805_03_020401_20230124T195317/S5P_RPRO_L2__HCHO___20190904T114211_20190904T132340_09805_03_020401_20230124T195317.nc,1.0
9805,NO2,2019-09-04T11:42:11Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/04/S5P_RPRO_L2__NO2____20190904T114211_20190904T132340_09805_03_020400_20221106T110756/S5P_RPRO_L2__NO2____20190904T114211_20190904T132340_09805_03_020400_20221106T110756.nc,1.0
9805,SO2,2019-09-04T11:42:11Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/04/S5P_RPRO_L2__SO2____20190904T114211_20190904T132340_09805_03_020401_20230124T223740/S5P_RPRO_L2__SO2____20190904T114211_20190904T132340_09805_03_020401_20230124T223740.nc,1.0
9819,HCHO,2019-09-05T11:23:03Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/05/S5P_RPRO_L2__HCHO___20190905T112303_20190905T130433_09819_03_020401_20230124T214802/S5P_RPRO_L2__HCHO___20190905T112303_20190905T130433_09819_03_020401_20230124T214802.nc,1.0
9819,NO2,2019-09-05T11:23:03Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/05/S5P_RPRO_L2__NO2____20190905T112303_20190905T130433_09819_03_020400_20221106T112023/S5P_RPRO_L2__NO2____20190905T112303_20190905T130433_09819_03_020400_20221106T112023.nc,1.0
9819,SO2,2019-09-05T11:23:03Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/05/S5P_RPRO_L2__SO2____20190905T112303_20190905T130433_09819_03_020401_20230125T002812/S5P_RPRO_L2__SO2____20190905T112303_20190905T130433_09819_03_020401_20230125T002812.nc,1.0
9833,HCHO,2019-09-06T11:03:56Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/06/S5P_RPRO_L2__HCHO___20190906T110356_20190906T124525_09833_03_020401_20230124T232117/S5P_RPRO_L2__HCHO___20190906T110356_20190906T124525_09833_03_020401_20230124T232117.nc,1.0
9833,NO2,2019-09-06T11:03:56Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/06/S5P_RPRO_L2__NO2____20190906T110356_20190906T124525_09833_03_020400_20221106T113213/S5P_RPRO_L2__NO2____20190906T110356_20190906T124525_09833_03_020400_20221106T113213.nc,1.0
9833,SO2,2019-09-06T11:03:56Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/06/S5P_RPRO_L2__SO2____20190906T110356_20190906T124525_09833_03_020401_20230125T021627/S5P_RPRO_L2__SO2____20190906T110356_20190906T124525_09833_03_020401_20230125T021627.nc,1.0
9847,HCHO,2019-09-07T10:44:48Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/07/S5P_RPRO_L2__HCHO___20190907T104448_20190907T122617_09847_03_020401_20230125T011823/S5P_RPRO_L2__HCHO___20190907T104448_20190907T122617_09847_03_020401_20230125T011823.nc,1.0
9847,NO2,2019-09-07T10:44:48Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/07/S5P_RPRO_L2__NO2____20190907T104448_20190907T122617_09847_03_020400_20221106T114415/S5P_RPRO_L2__NO2____20190907T104448_20190907T122617_09847_03_020400_20221106T114415.nc,1.0
9847,SO2,2019-09-07T10:44:48Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/07/S5P_RPRO_L2__SO2____20190907T104448_20190907T122617_09847_03_020401_20230125T042041/S5P_RPRO_L2__SO2____20190907T104448_20190907T122617_09847_03_020401_20230125T042041.nc,1.0
9861,HCHO,2019-09-08T10:25:40Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/08/S5P_RPRO_L2__HCHO___20190908T102540_20190908T120709_09861_03_020401_20230125T025048/S5P_RPRO_L2__HCHO___20190908T102540_20190908T120709_09861_03_020401_20230125T025048.nc,1.0
9861,NO2,2019-09-08T10:25:40Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/08/S5P_RPRO_L2__NO2____20190908T102540_20190908T120709_09861_03_020400_20221106T120048/S5P_RPRO_L2__NO2____20190908T102540_20190908T120709_09861_03_020400_20221106T120048.nc,1.0
9861,SO2,2019-09-08T10:25:40Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/08/S5P_RPRO_L2__SO2____20190908T102540_20190908T120709_09861_03_020401_20230125T060731/S5P_RPRO_L2__SO2____20190908T102540_20190908T120709_09861_03_020401_20230125T060731.nc,1.0
9876,HCHO,2019-09-09T11:48:02Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/09/S5P_RPRO_L2__HCHO___20190909T114802_20190909T132931_09876_03_020401_20230125T051848/S5P_RPRO_L2__HCHO___20190909T114802_20190909T132931_09876_03_020401_20230125T051848.nc,1.0
9876,NO2,2019-09-09T11:48:02Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/09/S5P_RPRO_L2__NO2____20190909T114802_20190909T132931_09876_03_020400_20221106T120755/S5P_RPRO_L2__NO2____20190909T114802_20190909T132931_09876_03_020400_20221106T120755.nc,1.0
9876,SO2,2019-09-09T11:48:02Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/09/S5P_RPRO_L2__SO2____20190909T114802_20190909T132931_09876_03_020401_20230125T075456/S5P_RPRO_L2__SO2____20190909T114802_20190909T132931_09876_03_020401_20230125T075456.nc,1.0
9890,HCHO,2019-09-10T11:28:54Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/10/S5P_RPRO_L2__HCHO___20190910T112854_20190910T131023_09890_03_020401_20230125T065807/S5P_RPRO_L2__HCHO___20190910T112854_20190910T131023_09890_03_020401_20230125T065807.nc,1.0
9890,NO2,2019-09-10T11:28:54Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/10/S5P_RPRO_L2__NO2____20190910T112854_20190910T131023_09890_03_020400_20221106T122544/S5P_RPRO_L2__NO2____20190910T112854_20190910T131023_09890_03_020400_20221106T122544.nc,1.0
9890,SO2,2019-09-10T11:28:54Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/10/S5P_RPRO_L2__SO2____20190910T112854_20190910T131023_09890_03_020401_20230125T095233/S5P_RPRO_L2__SO2____20190910T112854_20190910T131023_09890_03_020401_20230125T095233.nc,1.0
9904,HCHO,2019-09-11T11:09:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/11/S5P_RPRO_L2__HCHO___20190911T110946_20190911T125115_09904_03_020401_20230125T090903/S5P_RPRO_L2__HCHO___20190911T110946_20190911T125115_09904_03_020401_20230125T090903.nc,1.0
9904,NO2,2019-09-11T11:09:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/11/S5P_RPRO_L2__NO2____20190911T110946_20190911T125115_09904_03_020400_20221106T123122/S5P_RPRO_L2__NO2____20190911T110946_20190911T125115_09904_03_020400_20221106T123122.nc,1.0
9904,SO2,2019-09-11T11:09:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/11/S5P_RPRO_L2__SO2____20190911T110946_20190911T125115_09904_03_020401_20230125T115523/S5P_RPRO_L2__SO2____20190911T110946_20190911T125115_09904_03_020401_20230125T115523.nc,1.0
9932,HCHO,2019-09-13T10:31:30Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/13/S5P_RPRO_L2__HCHO___20190913T103130_20190913T121259_09932_03_020401_20230125T124803/S5P_RPRO_L2__HCHO___20190913T103130_20190913T121259_09932_03_020401_20230125T124803.nc,1.0
9932,NO2,2019-09-13T10:31:30Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/13/S5P_RPRO_L2__NO2____20190913T103130_20190913T121259_09932_03_020400_20221106T124613/S5P_RPRO_L2__NO2____20190913T103130_20190913T121259_09932_03_020400_20221106T124613.nc,1.0
9932,SO2,2019-09-13T10:31:30Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/13/S5P_RPRO_L2__SO2____20190913T103130_20190913T121259_09932_03_020401_20230125T155454/S5P_RPRO_L2__SO2____20190913T103130_20190913T121259_09932_03_020401_20230125T155454.nc,1.0
9961,HCHO,2019-09-15T11:34:43Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/15/S5P_RPRO_L2__HCHO___20190915T113443_20190915T131612_09961_03_020401_20230125T181249/S5P_RPRO_L2__HCHO___20190915T113443_20190915T131612_09961_03_020401_20230125T181249.nc,1.0
9961,NO2,2019-09-15T11:34:43Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/15/S5P_RPRO_L2__NO2____20190915T113443_20190915T131612_09961_03_020400_20221106T124818/S5P_RPRO_L2__NO2____20190915T113443_20190915T131612_09961_03_020400_20221106T124818.nc,1.0
9961,SO2,2019-09-15T11:34:43Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/15/S5P_RPRO_L2__SO2____20190915T113443_20190915T131612_09961_03_020401_20230125T200420/S5P_RPRO_L2__SO2____20190915T113443_20190915T131612_09961_03_020401_20230125T200420.nc,1.0
9975,HCHO,2019-09-16T11:15:35Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/16/S5P_RPRO_L2__HCHO___20190916T111535_20190916T125704_09975_03_020401_20230125T195402/S5P_RPRO_L2__HCHO___20190916T111535_20190916T125704_09975_03_020401_20230125T195402.nc,1.0
9975,NO2,2019-09-16T11:15:35Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/16/S5P_RPRO_L2__NO2____20190916T111535_20190916T125704_09975_03_020400_20221106T124905/S5P_RPRO_L2__NO2____20190916T111535_20190916T125704_09975_03_020400_20221106T124905.nc,1.0
9975,SO2,2019-09-16T11:15:35Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/16/S5P_RPRO_L2__SO2____20190916T111535_20190916T125704_09975_03_020401_20230125T220729/S5P_RPRO_L2__SO2____20190916T111535_20190916T125704_09975_03_020401_20230125T220729.nc,1.0
9989,HCHO,2019-09-17T10:56:27Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/17/S5P_RPRO_L2__HCHO___20190917T105627_20190917T123756_09989_03_020401_20230125T214544/S5P_RPRO_L2__HCHO___20190917T105627_20190917T123756_09989_03_020401_20230125T214544.nc,1.0
9989,NO2,2019-09-17T10:56:27Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/17/S5P_RPRO_L2__NO2____20190917T105627_20190917T123756_09989_03_020400_20221106T124940/S5P_RPRO_L2__NO2____20190917T105627_20190917T123756_09989_03_020400_20221106T124940.nc,1.0
9989,SO2,2019-09-17T10:56:27Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/17/S5P_RPRO_L2__SO2____20190917T105627_20190917T123756_09989_03_020401_20230126T000508/S5P_RPRO_L2__SO2____20190917T105627_20190917T123756_09989_03_020401_20230126T000508.nc,1.0
10003,HCHO,2019-09-18T10:37:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/18/S5P_RPRO_L2__HCHO___20190918T103719_20190918T121848_10003_03_020401_20230125T232624/S5P_RPRO_L2__HCHO___20190918T103719_20190918T121848_10003_03_020401_20230125T232624.nc,1.0
10003,NO2,2019-09-18T10:37:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/18/S5P_RPRO_L2__NO2____20190918T103719_20190918T121848_10003_03_020400_20221106T130808/S5P_RPRO_L2__NO2____20190918T103719_20190918T121848_10003_03_020400_20221106T130808.nc,1.0
10003,SO2,2019-09-18T10:37:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/18/S5P_RPRO_L2__SO2____20190918T103719_20190918T121848_10003_03_020401_20230126T020403/S5P_RPRO_L2__SO2____20190918T103719_20190918T121848_10003_03_020401_20230126T020403.nc,1.0
10017,HCHO,2019-09-19T10:18:10Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/19/S5P_RPRO_L2__HCHO___20190919T101810_20190919T115940_10017_03_020401_20230126T014801/S5P_RPRO_L2__HCHO___20190919T101810_20190919T115940_10017_03_020401_20230126T014801.nc,1.0
10017,NO2,2019-09-19T10:18:10Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/19/S5P_RPRO_L2__NO2____20190919T101810_20190919T115940_10017_03_020400_20221106T132635/S5P_RPRO_L2__NO2____20190919T101810_20190919T115940_10017_03_020400_20221106T132635.nc,1.0
10017,SO2,2019-09-19T10:18:10Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/19/S5P_RPRO_L2__SO2____20190919T101810_20190919T115940_10017_03_020401_20230126T040204/S5P_RPRO_L2__SO2____20190919T101810_20190919T115940_10017_03_020401_20230126T040204.nc,1.0
10032,HCHO,2019-09-20T11:40:32Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/20/S5P_RPRO_L2__HCHO___20190920T114032_20190920T132201_10032_03_020401_20230126T033252/S5P_RPRO_L2__HCHO___20190920T114032_20190920T132201_10032_03_020401_20230126T033252.nc,1.0
10032,NO2,2019-09-20T11:40:32Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/20/S5P_RPRO_L2__NO2____20190920T114032_20190920T132201_10032_03_020400_20221106T134445/S5P_RPRO_L2__NO2____20190920T114032_20190920T132201_10032_03_020400_20221106T134445.nc,1.0
10032,SO2,2019-09-20T11:40:32Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/20/S5P_RPRO_L2__SO2____20190920T114032_20190920T132201_10032_03_020401_20230126T060115/S5P_RPRO_L2__SO2____20190920T114032_20190920T132201_10032_03_020401_20230126T060115.nc,1.0
10046,HCHO,2019-09-21T11:21:23Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/21/S5P_RPRO_L2__HCHO___20190921T112123_20190921T130253_10046_03_020401_20230126T054800/S5P_RPRO_L2__HCHO___20190921T112123_20190921T130253_10046_03_020401_20230126T054800.nc,1.0
10046,NO2,2019-09-21T11:21:23Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/21/S5P_RPRO_L2__NO2____20190921T112123_20190921T130253_10046_03_020400_20221106T135408/S5P_RPRO_L2__NO2____20190921T112123_20190921T130253_10046_03_020400_20221106T135408.nc,1.0
10046,SO2,2019-09-21T11:21:23Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/21/S5P_RPRO_L2__SO2____20190921T112123_20190921T130253_10046_03_020401_20230126T075642/S5P_RPRO_L2__SO2____20190921T112123_20190921T130253_10046_03_020401_20230126T075642.nc,1.0
10074,HCHO,2019-09-23T10:43:07Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/23/S5P_RPRO_L2__HCHO___20190923T104307_20190923T122436_10074_03_020401_20230126T091327/S5P_RPRO_L2__HCHO___20190923T104307_20190923T122436_10074_03_020401_20230126T091327.nc,1.0
10074,NO2,2019-09-23T10:43:07Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/23/S5P_RPRO_L2__NO2____20190923T104307_20190923T122436_10074_03_020400_20221106T140337/S5P_RPRO_L2__NO2____20190923T104307_20190923T122436_10074_03_020400_20221106T140337.nc,1.0
10074,SO2,2019-09-23T10:43:07Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/23/S5P_RPRO_L2__SO2____20190923T104307_20190923T122436_10074_03_020401_20230126T114645/S5P_RPRO_L2__SO2____20190923T104307_20190923T122436_10074_03_020401_20230126T114645.nc,1.0
10088,HCHO,2019-09-24T10:23:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/24/S5P_RPRO_L2__HCHO___20190924T102358_20190924T120528_10088_03_020401_20230126T110020/S5P_RPRO_L2__HCHO___20190924T102358_20190924T120528_10088_03_020401_20230126T110020.nc,1.0
10088,NO2,2019-09-24T10:23:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/24/S5P_RPRO_L2__NO2____20190924T102358_20190924T120528_10088_03_020400_20221106T140419/S5P_RPRO_L2__NO2____20190924T102358_20190924T120528_10088_03_020400_20221106T140419.nc,1.0
10088,SO2,2019-09-24T10:23:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/24/S5P_RPRO_L2__SO2____20190924T102358_20190924T120528_10088_03_020401_20230126T134251/S5P_RPRO_L2__SO2____20190924T102358_20190924T120528_10088_03_020401_20230126T134251.nc,1.0
10103,HCHO,2019-09-25T11:46:19Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/25/S5P_RPRO_L2__HCHO___20190925T114619_20190925T132749_10103_03_020401_20230126T124832/S5P_RPRO_L2__HCHO___20190925T114619_20190925T132749_10103_03_020401_20230126T124832.nc,1.0
10103,NO2,2019-09-25T11:46:19Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/25/S5P_RPRO_L2__NO2____20190925T114619_20190925T132749_10103_03_020400_20221106T140539/S5P_RPRO_L2__NO2____20190925T114619_20190925T132749_10103_03_020400_20221106T140539.nc,1.0
10103,SO2,2019-09-25T11:46:19Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/25/S5P_RPRO_L2__SO2____20190925T114619_20190925T132749_10103_03_020401_20230126T153336/S5P_RPRO_L2__SO2____20190925T114619_20190925T132749_10103_03_020401_20230126T153336.nc,1.0
10117,HCHO,2019-09-26T11:27:11Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/26/S5P_RPRO_L2__HCHO___20190926T112711_20190926T130840_10117_03_020401_20230126T143007/S5P_RPRO_L2__HCHO___20190926T112711_20190926T130840_10117_03_020401_20230126T143007.nc,1.0
10117,NO2,2019-09-26T11:27:11Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/26/S5P_RPRO_L2__NO2____20190926T112711_20190926T130840_10117_03_020400_20221106T141520/S5P_RPRO_L2__NO2____20190926T112711_20190926T130840_10117_03_020400_20221106T141520.nc,1.0
10117,SO2,2019-09-26T11:27:11Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/26/S5P_RPRO_L2__SO2____20190926T112711_20190926T130840_10117_03_020401_20230126T172218/S5P_RPRO_L2__SO2____20190926T112711_20190926T130840_10117_03_020401_20230126T172218.nc,1.0
10159,HCHO,2019-09-29T10:29:46Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/29/S5P_RPRO_L2__HCHO___20190929T102946_20190929T121115_10159_03_020401_20230126T201802/S5P_RPRO_L2__HCHO___20190929T102946_20190929T121115_10159_03_020401_20230126T201802.nc,1.0
10159,NO2,2019-09-29T10:29:46Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/29/S5P_RPRO_L2__NO2____20190929T102946_20190929T121115_10159_03_020400_20221106T150219/S5P_RPRO_L2__NO2____20190929T102946_20190929T121115_10159_03_020400_20221106T150219.nc,1.0
10159,SO2,2019-09-29T10:29:46Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/29/S5P_RPRO_L2__SO2____20190929T102946_20190929T121115_10159_03_020401_20230126T231339/S5P_RPRO_L2__SO2____20190929T102946_20190929T121115_10159_03_020401_20230126T231339.nc,1.0
10173,HCHO,2019-09-30T10:10:37Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/09/30/S5P_RPRO_L2__HCHO___20190930T101037_20190930T115207_10173_03_020401_20230126T215436/S5P_RPRO_L2__HCHO___20190930T101037_20190930T115207_10173_03_020401_20230126T215436.nc,1.0
10173,NO2,2019-09-30T10:10:37Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/09/30/S5P_RPRO_L2__NO2____20190930T101037_20190930T115207_10173_03_020400_20221106T151127/S5P_RPRO_L2__NO2____20190930T101037_20190930T115207_10173_03_020400_20221106T151127.nc,1.0
10173,SO2,2019-09-30T10:10:37Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/09/30/S5P_RPRO_L2__SO2____20190930T101037_20190930T115207_10173_03_020401_20230127T010630/S5P_RPRO_L2__SO2____20190930T101037_20190930T115207_10173_03_020401_20230127T010630.nc,1.0
10188,HCHO,2019-10-01T11:32:58Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/10/01/S5P_RPRO_L2__HCHO___20191001T113258_20191001T131428_10188_03_020401_20230127T001801/S5P_RPRO_L2__HCHO___20191001T113258_20191001T131428_10188_03_020401_20230127T001801.nc,1.0
10188,NO2,2019-10-01T11:32:58Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/10/01/S5P_RPRO_L2__NO2____20191001T113258_20191001T131428_10188_03_020400_20221106T151155/S5P_RPRO_L2__NO2____20191001T113258_20191001T131428_10188_03_020400_20221106T151155.nc,1.0
10188,SO2,2019-10-01T11:32:58Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/10/01/S5P_RPRO_L2__SO2____20191001T113258_20191001T131428_10188_03_020401_20230127T030036/S5P_RPRO_L2__SO2____20191001T113258_20191001T131428_10188_03_020401_20230127T030036.nc,1.0
10202,HCHO,2019-10-02T11:13:50Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/10/02/S5P_RPRO_L2__HCHO___20191002T111350_20191002T125519_10202_03_020401_20230127T015134/S5P_RPRO_L2__HCHO___20191002T111350_20191002T125519_10202_03_020401_20230127T015134.nc,1.0
10202,NO2,2019-10-02T11:13:50Z,Sentinel-5P/TROPOMI/L2__NO2___/2019/10/02/S5P_RPRO_L2__NO2____20191002T111350_20191002T125519_10202_03_020400_20221106T152029/S5P_RPRO_L2__NO2____20191002T111350_20191002T125519_10202_03_020400_20221106T152029.nc,1.0
10202,SO2,2019-10-02T11:13:50Z,Sentinel-5P/TROPOMI/L2__SO2___/2019/10/02/S5P_RPRO_L2__SO2____20191002T111350_20191002T125519_10202_03_020401_20230127T045726/S5P_RPRO_L2__SO2____20191002T111350_20191002T125519_10202_03_020401_20230127T045726.nc,1.0
10216,HCHO,2019-10-03T10:54:42Z,Sentinel-5P/TROPOMI/L2__HCHO__/2019/10/03/S5P_RPRO_L2__HCHO___20191003T105442_20191003T123611_10216_03_020401_20230127T034805/S5P_RPRO_L2__HCHO___20191003T105442_20191003T123611_10216_03_020401_20230127T034805.nc,1.0
